Id,in_degree,out_degree,in_strength_total,out_strength_total,in_strength_count,out_strength_count
546621,1,0,18.0,0.0,1,0
1589228,0,1,0.0,25.0,0,1
479369,1,1,22.0,8596.0,1,75
1425411,0,1,0.0,1862.0,0,8
1294397,0,1,0.0,1339.0,0,3
516331,1,0,26325.0,0.0,13,0
445622,1,0,3434.0,0.0,7,0
1130581,0,1,0.0,415.0,0,1
966760,0,1,0.0,217.0,0,2
966765,0,1,0.0,362.0,0,2
770160,0,1,0.0,274.0,0,2
475252,2,1,40462.0,2192071.0,78,123
344190,0,1,0.0,614.0,0,1
1425540,0,1,0.0,23124.0,0,34
1556617,0,1,0.0,26246.0,0,35
1327281,0,1,0.0,4850.0,0,1
1228989,0,1,0.0,50.0,0,1
1130687,0,1,0.0,311.0,0,1
999637,0,1,0.0,3450.0,0,1
44044,1,0,44.0,0.0,1,0
934122,0,1,0.0,3750.0,0,1
17640,1,0,5680.0,0.0,4,0
934146,0,1,0.0,2737.0,0,57
54189,1,0,18917.0,0.0,15,0
60637,1,0,18236.0,0.0,8,0
1556800,0,1,0.0,583.0,0,5
61476,1,1,794504.0,73745.0,465,1449
65587,1,0,4170.0,0.0,12,0
68967,1,0,69.0,0.0,1,0
1032549,0,1,0.0,23.0,0,1
606574,0,2,0.0,218.0,0,8
49564,2,3,15485.0,185054.0,62,74
1589668,0,1,0.0,640.0,0,1
672190,0,1,0.0,6728.0,0,28
704866,1,0,6728.0,0.0,28,0
836051,0,1,0.0,474.0,0,2
606707,1,1,186371.0,1650.0,83,1
705015,1,1,2075.0,32026.0,2,6
217220,4,5,212456.0,17847.0,278,9
321020,1,2,18.0,16183.0,1,87
520759,1,2,84.0,1050.0,1,9
1196588,0,1,0.0,815.0,0,1
770613,0,1,0.0,978.0,0,3
705113,0,1,0.0,252.0,0,1
30120,2,13,891.0,96454.0,2,149
1557116,0,1,0.0,144.0,0,1
1524350,0,1,0.0,5.0,0,1
475845,0,3,0.0,3056.0,0,23
25212,3,9,34522.0,240227.0,11,167
22767,5,15,1561445.0,570020.0,135,1078
22851,3,4,1075.0,24944.0,6,161
1098461,0,1,0.0,539.0,0,1
1098474,0,3,0.0,15551.0,0,7
869101,0,1,0.0,90.0,0,3
541425,0,3,0.0,104857.0,0,46
901881,0,1,0.0,1101.0,0,1
1360638,0,1,0.0,506.0,0,1
475938,1,1,580.0,2080.0,1,7
1393469,0,1,0.0,29.0,0,1
520493,1,1,29.0,850.0,1,1
1426254,0,1,0.0,234.0,0,9
359790,1,0,2074.0,0.0,1,0
1033053,0,1,0.0,173.0,0,2
770944,0,2,0.0,172.0,0,3
1229714,0,1,0.0,1045.0,0,9
1295251,0,1,0.0,327.0,0,3
345001,0,2,0.0,1233.0,0,4
1164202,0,1,0.0,7617.0,0,20
1426358,0,1,0.0,17835.0,0,41
570023,1,0,42000.0,0.0,15,0
1360824,0,1,0.0,103.0,0,1
65965,2,0,174.0,0.0,2,0
967610,0,1,0.0,536.0,0,1
803784,0,1,0.0,1020.0,0,3
1426387,0,1,0.0,9557.0,0,7
738266,0,1,0.0,39.0,0,1
672735,0,1,0.0,60.0,0,6
246766,0,1,0.0,66.0,0,1
607216,1,2,76.0,4480.0,2,26
967690,0,1,0.0,28.0,0,3
214050,0,2,0.0,68.0,0,2
1197104,0,1,0.0,129.0,0,1
83007,0,1,0.0,988.0,0,1
1098891,0,1,0.0,13750.0,0,1
1262734,0,1,0.0,225.0,0,1
126735,1,3,3694.0,18299.0,7,28
1131667,0,1,0.0,100.0,0,1
836765,0,1,0.0,255.0,0,1
214213,0,1,0.0,882.0,0,3
47307,1,0,2600.0,0.0,3,0
771305,0,1,0.0,572.0,0,1
1262841,0,1,0.0,645.0,0,1
1000719,0,1,0.0,239.0,0,1
1066260,0,1,0.0,12.0,0,1
738584,0,1,0.0,1296.0,0,2
1099058,0,1,0.0,279.0,0,1
1459520,0,1,0.0,53.0,0,1
804176,0,1,0.0,8.0,0,1
27865,3,1,2572.0,323455.0,7,196
524403,2,0,212426.0,0.0,128,0
476570,0,5,0.0,854092.0,0,129
671397,1,0,41741.0,0.0,21,0
1459611,0,1,0.0,36.0,0,1
1230239,0,1,0.0,4450.0,0,1
1131955,0,1,0.0,30250.0,0,1
1361340,0,1,0.0,31000.0,0,3
621776,1,0,34655.0,0.0,20,0
1525209,0,1,0.0,580.0,0,1
1263090,0,1,0.0,30.0,0,1
1066490,0,1,0.0,6950.0,0,1
1590810,0,1,0.0,1776.0,0,2
26743,1,6,153123.0,62205.0,46,42
26951,3,2,31915.0,5937.0,46,41
27106,3,11,113037.0,214220.0,21,234
27393,1,15,6989.0,118429.0,1,85
22760,4,16,28278.0,1134030.0,11,474
27553,1,3,11610.0,19096.0,8,60
27755,1,15,82764.0,149002.0,30,313
18341,3,7,13983.0,59927.0,30,83
24585,3,12,421536.0,402542.0,157,217
28450,1,8,2041956.0,4934.0,96,39
28631,3,3,604065.0,324248.0,63,86
28658,1,9,74044.0,244603.0,23,169
28802,1,8,10753.0,33121.0,9,11
29046,1,2,12477.0,2246.0,4,2
646907,1,1,854.0,44.0,1,1
35301,4,0,25501.0,0.0,10,0
1132107,0,1,0.0,2650.0,0,1
50768,1,5,2358.0,171503.0,2,166
1197675,0,1,0.0,193.0,0,1
18029,1,24,68.0,77037.0,1,75
1230479,0,1,0.0,47.0,0,1
476817,1,1,5950.0,60186.0,1,42
1296030,0,2,0.0,20969.0,0,3
1230533,0,1,0.0,957.0,0,1
1328843,0,1,0.0,5996.0,0,3
935634,0,3,0.0,6450.0,0,40
1230546,0,1,0.0,2536.0,0,33
1459932,0,1,0.0,22.0,0,6
191554,2,0,81.0,0.0,2,0
524796,1,0,99238.0,0.0,70,0
227067,2,4,938.0,354181.0,3,240
30889,6,10,842990.0,483494.0,492,501
1099523,0,1,0.0,2424.0,0,1
483282,1,2,3266.0,50086.0,19,110
1460002,0,1,0.0,3551.0,0,5
1492784,0,1,0.0,13717.0,0,44
771910,0,1,0.0,89.0,0,1
1263437,0,1,0.0,304.0,0,2
837459,0,1,0.0,590.0,0,2
130668,4,2,2627.0,372.0,6,2
668567,1,0,2000.0,0.0,1,0
524132,2,2,2439.0,158361.0,2,24
280430,0,2,0.0,387945.0,0,92
439685,2,0,912.0,0.0,4,0
439712,1,0,2109.0,0.0,2,0
446644,1,2,21.0,46585.0,1,136
446650,1,0,39709.0,0.0,23,0
446661,1,1,91.0,8877.0,1,17
447908,1,0,444.0,0.0,1,0
1296298,0,1,0.0,17006.0,0,6
935854,0,2,0.0,1691751.0,0,130
903087,0,1,0.0,2128.0,0,1
441261,1,0,121009.0,0.0,229,0
1427385,0,1,0.0,5461.0,0,14
1296314,0,1,0.0,6176.0,0,155
1394621,0,1,0.0,129.0,0,1
608742,3,0,372.0,0.0,3,0
608192,0,1,0.0,2131.0,0,20
1099711,0,1,0.0,1125.0,0,16
1558506,0,1,0.0,41119.0,0,4
434907,1,0,2495.0,0.0,1,0
1230863,0,1,0.0,48.0,0,1
1067025,0,2,0.0,6238.0,0,23
1394708,0,1,0.0,183.0,0,2
445389,1,0,14820.0,0.0,2,0
445392,1,0,10423.0,0.0,5,0
1099813,0,1,0.0,1602.0,0,2
1165359,0,1,0.0,324.0,0,26
739390,0,1,0.0,7622.0,0,3
739414,0,1,0.0,191.0,0,1
870488,0,1,0.0,71.0,0,1
1525848,0,1,0.0,152.0,0,1
1198178,0,1,0.0,11035.0,0,7
37076,2,0,11277.0,0.0,8,0
936038,0,2,0.0,545.0,0,3
1427571,0,1,0.0,34310.0,0,21
269014,2,0,38160.0,0.0,36,0
1296502,0,1,0.0,220.0,0,1
51352,0,29,0.0,171739.0,0,380
444573,1,2,10754.0,211436.0,3,16
84138,0,2,0.0,914.0,0,3
805036,0,1,0.0,28.0,0,1
84143,3,1,254853.0,15589.0,84,7
1460452,0,1,0.0,4592.0,0,13
805096,0,1,0.0,189.0,0,1
1427696,0,1,0.0,139.0,0,1
555222,1,0,14.0,0.0,1,0
601370,1,0,301.0,0.0,1,0
1067252,0,1,0.0,1082.0,0,1
575746,0,2,0.0,308512.0,0,938
575761,0,1,0.0,342.0,0,4
1198381,0,1,0.0,50.0,0,1
258751,1,2,1187.0,38961.0,1,152
1067394,0,1,0.0,445.0,0,1
496023,1,0,1133141.0,0.0,257,0
1493407,0,1,0.0,965.0,0,3
739758,0,1,0.0,11728.0,0,11
379314,2,2,135314.0,61665.0,57,46
577186,4,11,273807.0,271524.0,175,176
1001920,0,1,0.0,60.0,0,1
1034688,0,1,0.0,1500.0,0,1
1100238,0,1,0.0,163.0,0,1
739802,0,1,0.0,66813.0,0,66
182790,0,4,0.0,58759.0,0,44
477706,1,2,3243.0,19148.0,1,23
1034779,0,1,0.0,161.0,0,2
739879,0,1,0.0,207.0,0,1
346671,0,2,0.0,3112.0,0,2
1165928,0,1,0.0,1273.0,0,10
1198700,0,1,0.0,4649.0,0,9
1100437,0,1,0.0,12560.0,0,46
903830,0,1,0.0,1837.0,0,11
1395384,0,1,0.0,488.0,0,8
1493688,0,2,0.0,10770.0,0,64
707264,0,1,0.0,515.0,0,2
1198794,0,1,0.0,25.0,0,1
1100491,0,1,0.0,23790.0,0,2
871142,0,1,0.0,583.0,0,1
1264366,0,1,0.0,1430.0,0,17
740097,0,2,0.0,2060.0,0,2
1559312,0,1,0.0,150.0,0,1
805668,0,1,0.0,921.0,0,2
1133350,0,2,0.0,1024.0,0,39
1002296,0,1,0.0,25.0,0,1
1559352,0,1,0.0,14736.0,0,98
1198907,0,1,0.0,1069.0,0,1
1133375,0,1,0.0,394.0,0,1
1461073,0,1,0.0,154.0,0,1
22780,2,5,4873.0,28262.0,39,11
418061,1,1,11314.0,670313.0,4,89
1297272,0,1,0.0,17903.0,0,3
740245,0,1,0.0,362.0,0,3
609178,1,5,967.0,84824.0,2,106
161173,1,0,11328.0,0.0,27,0
609179,1,1,1691635.0,120343.0,234,32
1035177,0,1,0.0,34.0,0,2
1100733,0,1,0.0,69.0,0,1
1002441,0,2,0.0,721.0,0,2
543701,1,1,17551.0,12363.0,3,8
838657,0,2,0.0,411.0,0,12
1002553,0,1,0.0,1815.0,0,1
380032,0,1,0.0,297.0,0,2
1330316,0,1,0.0,72.0,0,1
489138,1,1,139.0,188.0,1,11
489317,1,0,25477.0,0.0,83,0
642229,1,1,40.0,722.0,1,12
675003,1,2,167176.0,150.0,24,2
317594,1,1,50.0,167176.0,1,24
1264828,0,1,0.0,16225.0,0,1
216256,0,1,0.0,2895.0,0,3
1166537,0,1,0.0,64.0,0,1
503928,1,0,2709.0,0.0,21,0
503970,1,0,131.0,0.0,2,0
969951,0,1,0.0,32925.0,0,5
496864,1,0,16188.0,0.0,78,0
1199342,0,1,0.0,200.0,0,1
484834,1,1,449.0,148.0,9,4
54123,1,0,223.0,0.0,7,0
1396024,0,1,0.0,3674.0,0,42
497360,1,0,8318.0,0.0,6,0
497384,1,0,937.0,0.0,1,0
494459,1,0,790.0,0.0,14,0
505671,1,0,25194.0,0.0,8,0
707928,0,1,0.0,231.0,0,1
576883,1,4,250.0,208416.0,1,152
653927,1,1,171659.0,250.0,100,1
653928,1,0,25846.0,0.0,21,0
221353,1,0,10493.0,0.0,29,0
55849,3,0,3775.0,0.0,25,0
553727,1,0,157519.0,0.0,56,0
1002875,0,1,0.0,612.0,0,4
1265022,0,1,0.0,3124.0,0,92
1232275,0,1,0.0,1886.0,0,4
576920,1,1,17.0,165.0,1,6
1068477,0,1,0.0,310.0,0,2
1166785,0,2,0.0,348.0,0,4
602911,1,0,3250.0,0.0,1,0
1363449,0,1,0.0,99.0,0,1
904701,0,1,0.0,2328.0,0,5
1035793,0,2,0.0,50247.0,0,5
634300,1,0,83578.0,0.0,40,0
1494616,0,1,0.0,3789.0,0,3
609884,1,1,8143.0,221.0,17,1
708195,0,1,0.0,589.0,0,1
970340,0,1,0.0,130.0,0,1
1494627,0,2,0.0,1238.0,0,2
839273,0,1,0.0,2408.0,0,1
740978,0,1,0.0,782.0,0,2
1527417,0,2,0.0,9324.0,0,2
1527445,0,4,0.0,62749.0,0,45
839326,0,1,0.0,6400.0,0,1
684461,1,3,2420.0,110232.0,4,111
684462,2,1,70409.0,2624.0,58,4
684488,1,1,47212.0,108375.0,32,26
741050,0,1,0.0,11593.0,0,42
1593023,0,1,0.0,8621.0,0,11
1068736,0,1,0.0,348.0,0,1
904898,0,1,0.0,1399.0,0,1
1396456,0,1,0.0,130956.0,0,103
1363711,0,1,0.0,117.0,0,1
1068805,0,1,0.0,1229.0,0,1
1363720,0,2,0.0,16522.0,0,72
1199884,0,2,0.0,13111.0,0,12
1593103,0,1,0.0,17300.0,0,1
1003283,0,1,0.0,4950.0,0,14
22911,1,0,4950.0,0.0,14,0
431416,2,0,65293.0,0.0,88,0
839465,0,1,0.0,2400.0,0,1
872248,0,1,0.0,1936.0,0,1
514324,1,0,8.0,0.0,2,0
479052,0,3,0.0,1693.0,0,5
499257,1,0,2080.0,0.0,2,0
806790,0,1,0.0,299.0,0,7
741258,0,1,0.0,4007.0,0,65
1200076,0,2,0.0,2872.0,0,3
872408,0,1,0.0,224.0,0,1
774149,0,1,0.0,79.0,0,1
544785,1,1,105.0,1309.0,1,7
496314,1,0,33.0,0.0,1,0
181299,1,0,1509.0,0.0,3,0
1429550,0,1,0.0,16139.0,0,31
546420,1,2,370.0,25436.0,1,25
1429585,0,1,0.0,81.0,0,1
905307,0,1,0.0,699.0,0,1
546842,1,0,43039.0,0.0,23,0
1593446,0,1,0.0,8950.0,0,1
1134695,0,1,0.0,5.0,0,1
53361,1,1,672.0,573.0,2,1
1429625,0,1,0.0,244.0,0,1
708736,0,1,0.0,7000.0,0,1
391698,1,0,7000.0,0.0,1,0
1462404,0,1,0.0,3800.0,0,1
1101970,0,1,0.0,23147.0,0,17
1364129,0,2,0.0,3311.0,0,8
217259,2,3,6207908.0,341078.0,347,220
1495216,0,1,0.0,1521.0,0,3
1396919,0,1,0.0,33.0,0,1
807124,0,1,0.0,147.0,0,1
1036500,0,1,0.0,61.0,0,1
1167573,0,1,0.0,124.0,0,1
1102049,0,2,0.0,1320.0,0,10
53555,1,1,1553.0,262.0,14,1
1102131,0,1,0.0,149.0,0,1
217408,1,2,12.0,4914.0,1,24
1167701,0,1,0.0,225.0,0,1
282967,0,1,0.0,5632.0,0,6
1167705,0,1,0.0,4035.0,0,2
872805,0,1,0.0,198.0,0,22
938348,0,1,0.0,116.0,0,1
578091,2,0,12820.0,0.0,16,0
610679,0,2,0.0,8858.0,0,141
774535,0,1,0.0,1800.0,0,1
655301,1,1,1500.0,52841.0,5,123
655306,1,1,84787.0,41.0,50,1
905641,0,1,0.0,22.0,0,1
807354,0,1,0.0,292.0,0,1
1167846,0,1,0.0,1341.0,0,4
119276,0,2,0.0,1302.0,0,7
414220,0,3,0.0,8632.0,0,54
643894,1,1,5082.0,6471.0,23,41
643905,1,0,2723.0,0.0,21,0
643914,1,0,827.0,0.0,10,0
152101,0,2,0.0,48500.0,0,2
93548,1,1,4000.0,14254.0,1,108
152104,0,2,0.0,8312.0,0,64
491358,1,0,1.0,0.0,1,0
1561176,0,1,0.0,733.0,0,2
270114,1,0,1597.0,0.0,2,0
486949,1,0,72306.0,0.0,32,0
156411,1,0,434.0,0.0,2,0
119779,2,5,13335246.0,1735697.0,1880,98
184956,0,4,0.0,30661.0,0,18
610959,1,1,5.0,318.0,1,3
1594044,0,1,0.0,287.0,0,1
905930,0,1,0.0,391.0,0,1
480019,1,1,837115.0,179377.0,282,23
1397526,0,1,0.0,52.0,0,1
1102653,0,1,0.0,203.0,0,1
348646,1,0,121.0,0.0,1,0
468625,1,0,15.0,0.0,1,0
1463135,0,1,0.0,389.0,0,1
516674,1,1,220896.0,13870.0,109,6
356160,1,0,981.0,0.0,2,0
1004398,0,1,0.0,22.0,0,1
742278,0,1,0.0,122.0,0,1
562666,1,0,229.0,0.0,1,0
562690,1,0,134.0,0.0,1,0
775082,0,1,0.0,153.0,0,1
1332167,0,1,0.0,11500.0,0,1
906193,0,1,0.0,1300.0,0,1
1233882,0,1,0.0,35217.0,0,15
1233884,1,1,35217.0,442.0,15,8
522333,1,1,9767.0,2045.0,9,1
494889,1,0,137.0,0.0,1,0
873452,0,1,0.0,67.0,0,1
526543,1,0,3876.0,0.0,24,0
564344,1,0,8520.0,0.0,14,0
1266684,0,1,0.0,126.0,0,7
1201149,0,1,0.0,312.0,0,2
676864,0,1,0.0,1035.0,0,3
643578,1,0,718.0,0.0,9,0
1430559,0,3,0.0,48150.0,0,131
644137,1,1,204060.0,179324.0,12,5
518547,1,2,179324.0,468401.0,5,57
1168434,0,1,0.0,1500.0,0,1
1365046,0,1,0.0,229.0,0,1
578636,1,1,187.0,1593.0,1,1
1234007,0,1,0.0,50.0,0,1
1496175,0,1,0.0,158.0,0,1
1332360,0,1,0.0,5763.0,0,16
1004691,0,1,0.0,16736.0,0,10
1070227,0,2,0.0,1585.0,0,70
531838,1,0,981.0,0.0,2,0
1332393,0,1,0.0,20561.0,0,13
316596,0,1,0.0,512.0,0,2
1463481,0,1,0.0,5165.0,0,16
611604,1,1,8742.0,75000.0,4,2
1135895,0,1,0.0,5900.0,0,2
1201438,0,1,0.0,26913.0,0,57
873760,0,1,0.0,67.0,0,1
1266976,0,1,0.0,420.0,0,70
1168678,0,1,0.0,262.0,0,2
1463645,0,2,0.0,437541.0,0,18
1103200,0,1,0.0,267.0,0,1
218475,0,1,0.0,750.0,0,1
513396,0,1,0.0,1120.0,0,4
120191,0,3,0.0,326.0,0,3
1136005,0,1,0.0,1618.0,0,14
1529247,0,1,0.0,26.0,0,1
1365409,0,1,0.0,746.0,0,1
808369,0,1,0.0,1500.0,0,1
1529297,0,1,0.0,39643.0,0,6
1398227,0,1,0.0,4.0,0,1
644564,0,1,0.0,13642.0,0,29
1463767,0,1,0.0,25.0,0,1
939484,0,1,0.0,2295.0,0,1
480741,1,2,2812.0,3338.0,2,8
1103377,0,1,0.0,3030.0,0,95
251416,1,3,1270.0,8108.0,9,10
284199,0,2,0.0,826.0,0,2
1594937,0,1,0.0,17.0,0,1
218695,0,4,0.0,3646954.0,0,267
109552,1,0,212694.0,0.0,176,0
684651,1,0,3961.0,0.0,4,0
677463,0,1,0.0,2799.0,0,4
1234526,0,1,0.0,1186.0,0,47
1594995,0,1,0.0,68.0,0,3
808571,0,1,0.0,855.0,0,1
1201808,0,1,0.0,123.0,0,2
54930,1,1,93.0,80.0,2,1
29904,4,5,77284.0,23312.0,71,15
1103559,0,1,0.0,20.0,0,1
47917,1,0,1488.0,0.0,13,0
127522,3,4,419.0,9402.0,3,26
677598,0,1,0.0,594.0,0,6
516208,1,2,19474.0,10776.0,6,4
1595103,0,1,0.0,203.0,0,2
1234663,0,1,0.0,714.0,0,22
1234683,0,1,0.0,23950.0,0,5
808735,0,2,0.0,19231.0,0,37
677665,0,1,0.0,709.0,0,1
22812,1,3,1715554.0,1840179.0,96,13
290122,3,6,411378.0,90644.0,163,81
939842,0,1,0.0,139.0,0,1
1365839,0,1,0.0,4366.0,0,3
1202038,0,1,0.0,12.0,0,2
1333142,0,1,0.0,504.0,0,1
23393,1,6,504.0,1041.0,1,6
546724,0,1,0.0,95.0,0,1
1136559,0,6,0.0,967.0,0,9
580490,1,2,9221.0,1282446.0,6,104
22466,0,2,0.0,173675.0,0,14
1529822,0,1,0.0,4631.0,0,2
1398816,0,1,0.0,64.0,0,1
521307,1,0,28.0,0.0,1,0
1366086,0,1,0.0,585.0,0,2
55372,0,1,0.0,3560.0,0,8
1595475,0,2,0.0,9431.0,0,5
556047,1,3,42697.0,609535.0,12,391
809064,0,1,0.0,50350.0,0,26
1333378,0,1,0.0,284.0,0,1
317592,0,2,0.0,2734.0,0,4
1300638,0,7,0.0,171500.0,0,46
186530,0,3,0.0,67584.0,0,483
612521,0,1,0.0,93.0,0,1
1464491,0,1,0.0,82.0,0,2
515895,1,0,5556.0,0.0,2,0
126212,1,0,7254.0,0.0,6,0
515912,1,1,39374.0,3570.0,44,1
1366195,0,1,0.0,2880.0,0,4
527993,1,0,455.0,0.0,1,0
528002,1,0,55412.0,0.0,27,0
547428,1,1,205.0,205.0,1,1
520850,1,1,129.0,249.0,2,1
550148,1,0,33.0,0.0,1,0
271450,1,0,115086.0,0.0,47,0
1497327,0,1,0.0,4996.0,0,3
512760,2,0,31771.0,0.0,42,0
592768,1,0,1361.0,0.0,8,0
973075,0,2,0.0,3623.0,0,8
1333526,0,1,0.0,116.0,0,1
646073,1,0,51.0,0.0,1,0
646191,1,0,128.0,0.0,1,0
1169699,0,1,0.0,411.0,0,2
569129,1,0,3150.0,0.0,9,0
609878,1,0,75.0,0.0,1,0
22855,0,1,0.0,222.0,0,7
1268051,0,1,0.0,179.0,0,1
1300819,0,1,0.0,231.0,0,4
1562978,0,1,0.0,499.0,0,4
1530226,0,1,0.0,207.0,0,1
22903,1,9,3215.0,1373472.0,2,368
1399180,0,1,0.0,5082.0,0,1
536537,1,0,139848.0,0.0,26,0
121244,0,3,0.0,135245.0,0,127
1464737,0,2,0.0,3185.0,0,3
55723,1,1,93766.0,7641.0,67,15
485275,1,0,4650.0,0.0,4,0
485283,1,0,357.0,0.0,3,0
485286,1,0,245.0,0.0,4,0
1268172,0,1,0.0,94.0,0,2
973262,0,1,0.0,26.0,0,1
729997,1,0,273.0,0.0,1,0
940596,0,1,0.0,445.0,0,1
973409,0,2,0.0,5252.0,0,15
1104489,0,1,0.0,17500.0,0,1
842349,0,1,0.0,4192.0,0,12
1464947,0,1,0.0,269.0,0,1
1530499,0,1,0.0,337.0,0,1
1563299,0,1,0.0,204.0,0,1
1137325,0,1,0.0,300.0,0,1
776883,0,1,0.0,6512.0,0,10
559113,1,0,98.0,0.0,9,0
416484,0,1,0.0,1171611.0,0,553
1137386,0,1,0.0,93974.0,0,8
1465068,0,1,0.0,155.0,0,1
1104626,0,7,0.0,945802.0,0,288
1596153,0,1,0.0,551.0,0,3
940805,0,1,0.0,139.0,0,1
1268488,0,1,0.0,1385.0,0,1
449303,2,1,6149.0,10593.0,118,10
584807,1,0,296107.0,0.0,80,0
584814,1,1,14080.0,3360.0,23,3
585662,1,0,4769.0,0.0,1,0
1497898,0,1,0.0,1515.0,0,1
31149,1,1,2420.0,45726.0,1,37
444580,1,0,178976.0,0.0,27,0
645962,0,1,0.0,4833.0,0,10
631082,1,0,145.0,0.0,1,0
631091,1,0,67.0,0.0,1,0
631220,1,0,39.0,0.0,1,0
631299,1,0,22.0,0.0,1,0
631461,1,0,24.0,0.0,1,0
1596283,0,1,0.0,825.0,0,14
1432448,0,1,0.0,19929.0,0,1
580498,1,1,143199.0,2928.0,56,4
1301408,0,2,0.0,3006.0,0,5
1563559,0,1,0.0,288.0,0,2
1039277,0,1,0.0,340.0,0,1
1399727,0,1,0.0,814.0,0,1
1072049,0,1,0.0,4341.0,0,1
1366966,0,2,0.0,1739.0,0,2
449463,1,1,53.0,21565.0,1,10
809916,0,1,0.0,3586.0,0,52
809931,0,1,0.0,2280.0,0,1
515023,0,2,0.0,1079.0,0,2
842718,0,2,0.0,134.0,0,2
1268714,0,1,0.0,4320.0,0,6
777211,0,1,0.0,357.0,0,1
1072126,0,1,0.0,857.0,0,2
1203229,0,1,0.0,3237.0,0,6
1039396,0,1,0.0,241.0,0,1
497325,1,0,211.0,0.0,2,0
973880,0,1,0.0,284.0,0,2
1498188,0,1,0.0,3061.0,0,9
1137744,0,4,0.0,809955.0,0,497
711781,0,1,0.0,1700.0,0,1
1006702,0,1,0.0,241.0,0,1
810105,0,1,0.0,29.0,0,2
1399943,0,1,0.0,3042.0,0,1
1465484,0,1,0.0,219.0,0,1
1334415,0,2,0.0,3359.0,0,18
810158,0,1,0.0,1354.0,0,2
1039537,0,1,0.0,293.0,0,1
1203378,0,1,0.0,198.0,0,1
1170623,0,1,0.0,3326.0,0,2
974019,0,1,0.0,104.0,0,1
456266,1,0,750.0,0.0,1,0
974054,0,1,0.0,1684.0,0,8
1465584,0,1,0.0,3797.0,0,1
1367286,0,1,0.0,45.0,0,1
285943,0,1,0.0,317.0,0,1
1367289,0,1,0.0,300.0,0,3
974080,0,1,0.0,19680.0,0,30
1203469,0,1,0.0,2400.0,0,5
449806,0,2,0.0,379649.0,0,4
1367310,0,1,0.0,1332.0,0,1
1006908,0,1,0.0,1361.0,0,12
1072456,0,1,0.0,1066.0,0,6
1465688,0,1,0.0,66.0,0,1
1072496,0,1,0.0,905.0,0,5
1105277,0,1,0.0,5757.0,0,1
498400,1,0,1472.0,0.0,8,0
1465745,0,1,0.0,2667.0,0,1
1334675,0,1,0.0,1856.0,0,60
1596824,0,1,0.0,389.0,0,2
483672,1,0,2108.0,0.0,1,0
744884,0,2,0.0,215.0,0,2
1007049,0,1,0.0,7984.0,0,1
1498584,0,1,0.0,1422.0,0,37
875996,0,1,0.0,36.0,0,3
1105416,0,1,0.0,200.0,0,1
106052,1,0,165397.0,0.0,133,0
941597,0,1,0.0,321.0,0,3
74798,1,0,1264.0,0.0,10,0
1138229,0,2,0.0,6454.0,0,10
543703,1,0,1197.0,0.0,1,0
548419,2,2,346394.0,59515.0,68,182
288087,2,1,37818.0,1353.0,55,4
646732,1,1,563645.0,3000.0,32,1
63880,1,2,3000.0,584945.0,1,64
1072725,0,1,0.0,25039.0,0,3
745046,0,1,0.0,121.0,0,3
1138287,0,1,0.0,1000.0,0,1
1564280,0,1,0.0,400.0,0,1
544784,1,0,31798.0,0.0,40,0
153302,1,0,2593.0,0.0,1,0
486725,1,0,30665.0,0.0,279,0
1171108,0,1,0.0,345.0,0,1
1433256,0,2,0.0,4275.0,0,3
1302185,0,1,0.0,14810.0,0,38
843437,0,1,0.0,58.0,0,1
1236674,0,1,0.0,24.0,0,1
1269442,0,1,0.0,4491.0,0,5
1367759,0,1,0.0,216.0,0,1
1302235,0,2,0.0,360283.0,0,132
1203935,0,1,0.0,578.0,0,2
1138437,0,1,0.0,29.0,0,1
1531694,0,1,0.0,13665.0,0,1
679774,0,2,0.0,4556.0,0,8
1236831,0,5,0.0,13205.0,0,14
57201,1,3,348.0,34629.0,1,100
89981,0,2,0.0,5228.0,0,5
25393,1,15,1168.0,214236.0,4,47
57264,0,10,0.0,18922.0,0,41
876472,0,1,0.0,100.0,0,1
569304,1,0,500.0,0.0,2,0
1171410,0,1,0.0,6760.0,0,2
1499097,0,1,0.0,6527.0,0,7
1335262,0,1,0.0,1321.0,0,1
1400803,0,1,0.0,16625.0,0,10
909299,0,1,0.0,12.0,0,2
519677,1,0,10.0,0.0,1,0
558768,1,0,842.0,0.0,2,0
1400848,0,1,0.0,24.0,0,1
614442,0,1,0.0,27956.0,0,9
712754,0,1,0.0,961.0,0,4
614453,0,1,0.0,3001.0,0,6
745539,0,1,0.0,60620.0,0,17
1138765,0,1,0.0,2592.0,0,32
778320,0,1,0.0,59.0,0,1
1138779,0,1,0.0,4523.0,0,3
1073291,0,1,0.0,2975.0,0,4
1597605,0,1,0.0,14760.0,0,1
1171628,0,2,0.0,102379.0,0,172
43141,1,0,55517.0,0.0,93,0
843956,0,1,0.0,2100.0,0,1
1401027,0,1,0.0,33.0,0,1
417994,0,2,0.0,1658.0,0,4
1597708,0,1,0.0,185.0,0,7
778509,0,1,0.0,143531.0,0,18
745757,0,1,0.0,975.0,0,1
942368,0,1,0.0,863.0,0,1
483653,0,1,0.0,14054.0,0,111
492809,1,0,816.0,0.0,1,0
1270138,0,1,0.0,7895.0,0,2
1007996,0,1,0.0,4128.0,0,7
485220,1,0,4750.0,0.0,1,0
485235,1,0,175.0,0.0,1,0
876968,0,1,0.0,2930.0,0,1
1106356,0,1,0.0,65.0,0,1
1106363,0,1,0.0,1138.0,0,1
